输出字段名,来源表名,来源字段名,是否可追踪
JSZHZD_DWBH,LC00019999.DWD_JSZHZD_HIS,JSZHZD_DWBH,是
JSZHZD_WBBH,LC00019999.DWD_JSZHZD_HIS,JSZHZD_WBBH,是
