输出字段名,来源表名,来源字段名,是否可追踪
CUST_CODE,LC00019999.DM_CUST_CORP_GXD_F,CUST_CODE,是
RN1,LC00019999.DM_CUST_CORP_GXD_F,RN1,是
DWMC,LC00019999.DM_CUST_CORP_GXD_F,CUST_NAME,是
ZYZJ,DW_XD_WDZJLY,ZYZJ,是
QTLY,DW_XD_WDZJLY,QTLY,是
QYZ,DW_XD_WDZJLY,QYZ,是
QTQYZ,DW_XD_WDZJLY,QTQYZ,是
WB,DW_XD_WDZJLY,WB,是
QTWB,DW_XD_WDZJLY,QTWB,是
EJDW,DW_CUST_CORP_LE_F_BK,CUST_NAME,是
EJDW,LC00019999.DM_CUST_CORP_GXD_F,INTERFACE_TIME,是
EJDW,LC00019999.DM_CUST_CORP_GXD_F,RN1,是
