输出字段名,来源表名,来源字段名,是否可追踪
承兑类型,LC00059999.PJYFKC,PJYFKC_PJLX,是
承兑汇票号,LC00059999.PJYFKC,PJYFKC_PJBH,是
申请人客户编号,LC00059999.PJYFKC,PJYFKC_KPDW,是
申请人,LC00059999.PJYFKC,PJYFKC_CPRQC,是
收款人,LC00059999.PJYFKC,PJYFKC_SKRQC,是
出票金额,LC00059999.PJYFKC,PJYFKC_PMJE,是
出票日期,LC00059999.PJYFKC,PJYFKC_KPRQ,是
到期日期,LC00059999.PJYFKC,PJYFKC_DQRQ,是
解付日期,LC00059999.PJYFKC,PJYFKC_DFRQ3,是
手续费金额,LC00059999.JSPZFL,JSPZFL_JE,是
