输出字段名,来源表名,来源字段名,是否可追踪
借据号,LC00059999.CORP_LOAN_DUE_BILL,DUE_BILL_CODE,是
借据开始日,LC00059999.CORP_LOAN_DUE_BILL,GRANT_DATE,是
借据结束日,LC00059999.CORP_LOAN_DUE_BILL,END_DATE,是
借据金额,LC00059999.CORP_LOAN_DUE_BILL,LOAN_AMT,是
交易流水,LC00059999.JSPZK,JSPZK_DJBH,是
费率,LC00059999.CORP_LOAN_DUE_BILL,FEE_RATE,是
FEE_AMT,LC00059999.CORP_LOAN_DUE_BILL,FEE_AMT,是
不含税手续费,LC00059999.JSPZFL,JSPZFL_JE,是
备注,LC00059999.JSPZFL,JSPZFL_ZY,是
余额方向,LC00059999.JSPZFL,JSPZFL_JZFX,是
